customer_id,recency,frequency,monetary,R,F,M,rfm_score,rfm_total,age,gender,region,loyalty_tier,avg_order_value,total_orders,online_ratio,avg_discount_used,customer_lifetime_days,category_diversity,gender_enc,region_enc,loyalty_enc,cluster,segment
CUST01488,13,38,23376.54,3,4,2,342,9,39,F,North,Bronze,615.172105263158,38,0.6052631578947368,0.0184210526315789,1077,5,1,2,0,0,Loyal Customers
CUST01489,78,25,18132.7,1,1,1,111,3,60,Other,East,Bronze,725.308,25,0.56,0.044,983,5,2,1,0,0,Loyal Customers
CUST01490,22,51,34651.31,3,5,5,355,13,63,M,East,Bronze,679.4374509803921,51,0.6666666666666666,0.0235294117647058,1054,5,0,1,0,1,Champions
CUST01491,14,27,19522.18,3,1,1,311,5,21,F,East,Silver,723.0437037037037,27,0.5185185185185185,0.0185185185185185,969,5,1,1,1,0,Loyal Customers
CUST01492,19,36,29664.57,3,3,4,334,10,43,F,Central,Silver,824.0158333333334,36,0.5833333333333334,0.0291666666666666,1043,5,1,0,1,1,Champions
CUST01493,1,51,32550.63,5,5,5,555,15,46,F,East,Silver,638.2476470588235,51,0.6666666666666666,0.0196078431372549,1080,5,1,1,1,1,Champions
CUST01494,15,41,27441.72,3,5,4,354,12,62,F,South,Bronze,669.3102439024391,41,0.6585365853658537,0.0280487804878048,1017,5,1,3,0,1,Champions
CUST01495,5,47,46874.66,5,5,5,555,15,51,F,North,Silver,997.3331914893618,47,0.4468085106382978,0.0276595744680851,1088,5,1,2,1,1,Champions
CUST01496,33,48,36434.82,2,5,5,255,12,40,M,Central,Bronze,759.05875,48,0.5625,0.01875,1062,5,0,0,0,1,Champions
CUST01497,18,26,19853.43,3,1,1,311,5,54,F,North,Bronze,763.5934615384615,26,0.4615384615384615,0.0365384615384615,1073,5,1,2,0,0,Loyal Customers
CUST01498,19,37,27067.69,3,4,3,343,10,28,F,East,Silver,731.5591891891892,37,0.5675675675675675,0.027027027027027,1076,5,1,1,1,1,Champions
CUST01499,28,45,34710.41,2,5,5,255,12,23,F,Central,Silver,771.3424444444445,45,0.6,0.0244444444444444,1053,5,1,0,1,1,Champions
CUST01500,15,39,25276.17,3,4,3,343,10,35,F,West,Platinum,648.1069230769232,39,0.5384615384615384,0.0294871794871794,1080,5,1,4,3,0,Loyal Customers
CUST01501,10,28,15725.05,4,1,1,411,6,38,M,South,Bronze,561.6089285714286,28,0.5,0.0196428571428571,1031,5,0,3,0,0,Loyal Customers
CUST01502,52,30,18658.43,1,1,1,111,3,59,M,East,Bronze,621.9476666666667,30,0.5666666666666667,0.0216666666666666,1014,5,0,1,0,0,Loyal Customers
CUST01503,4,30,23847.18,5,1,2,512,8,53,Other,East,Bronze,794.9060000000001,30,0.6,0.0316666666666666,986,5,2,1,0,0,Loyal Customers
CUST01504,51,39,25294.33,1,4,3,143,8,58,F,South,Bronze,648.5725641025641,39,0.6666666666666666,0.0371794871794871,1045,5,1,3,0,0,Loyal Customers
CUST01505,21,34,20782.66,3,3,1,331,7,55,F,South,Gold,611.2547058823529,34,0.6176470588235294,0.0323529411764705,1072,5,1,3,2,0,Loyal Customers
CUST01506,14,40,25290.27,3,4,3,343,10,51,M,West,Silver,632.25675,40,0.725,0.0349999999999999,1075,5,0,4,1,0,Loyal Customers
CUST01507,11,28,16461.87,4,1,1,411,6,34,F,East,Gold,587.9239285714285,28,0.4285714285714285,0.0428571428571428,1064,5,1,1,2,0,Loyal Customers
CUST01508,32,26,20205.88,2,1,1,211,4,54,F,East,Bronze,777.1492307692308,26,0.5,0.0192307692307692,1047,5,1,1,0,0,Loyal Customers
CUST01509,30,36,29577.52,2,3,4,234,9,42,F,North,Gold,821.5977777777778,36,0.6388888888888888,0.0208333333333333,1007,5,1,2,2,1,Champions
CUST01510,10,36,25799.72,4,3,3,433,10,55,M,Central,Bronze,716.6588888888889,36,0.6666666666666666,0.0152777777777777,1036,5,0,0,0,1,Champions
CUST01511,11,37,25568.04,4,4,3,443,11,29,F,Central,Gold,691.0281081081081,37,0.6486486486486487,0.0243243243243243,992,5,1,0,2,0,Loyal Customers
CUST01512,25,33,26631.12,2,2,3,223,7,40,F,North,Bronze,807.0036363636364,33,0.696969696969697,0.0242424242424242,1056,5,1,2,0,1,Champions
CUST01513,15,34,26589.51,3,3,3,333,9,59,M,Central,Bronze,782.044411764706,34,0.6764705882352942,0.0147058823529411,1073,4,0,0,0,2,Potential Loyalists
CUST01514,34,30,22934.37,2,1,2,212,5,39,F,South,Silver,764.4789999999999,30,0.5,0.0383333333333333,1010,5,1,3,1,0,Loyal Customers
CUST01515,77,36,26910.05,1,3,3,133,7,38,F,Central,Gold,747.5013888888889,36,0.6666666666666666,0.0347222222222222,998,5,1,0,2,0,Loyal Customers
CUST01516,13,37,30001.69,3,4,4,344,11,44,F,Central,Bronze,810.8564864864865,37,0.6216216216216216,0.0135135135135135,1026,5,1,0,0,1,Champions
CUST01517,39,29,19734.87,1,1,1,111,3,48,F,North,Bronze,680.5127586206896,29,0.6896551724137931,0.0275862068965517,1030,5,1,2,0,0,Loyal Customers
CUST01518,46,44,29764.25,1,5,4,154,10,23,M,West,Gold,676.4602272727273,44,0.5454545454545454,0.0204545454545454,1049,5,0,4,2,1,Champions
CUST01519,24,29,23799.29,2,1,2,212,5,44,M,Central,Bronze,820.6651724137931,29,0.5862068965517241,0.0310344827586206,1023,5,0,0,0,0,Loyal Customers
CUST01520,22,39,27480.22,3,4,4,344,11,57,M,Central,Bronze,704.6210256410257,39,0.5128205128205128,0.0397435897435897,1066,5,0,0,0,1,Champions
CUST01521,53,27,23282.99,1,1,2,112,4,51,M,West,Bronze,862.3329629629629,27,0.7037037037037037,0.0092592592592592,994,5,0,4,0,0,Loyal Customers
CUST01522,20,28,18569.72,3,1,1,311,5,29,F,North,Bronze,663.2042857142858,28,0.6785714285714286,0.0321428571428571,1064,5,1,2,0,0,Loyal Customers
CUST01523,101,37,27211.7,1,4,3,143,8,62,M,West,Gold,735.4513513513514,37,0.4594594594594595,0.0418918918918918,962,5,0,4,2,0,Loyal Customers
CUST01524,3,34,21720.99,5,3,2,532,10,24,F,North,Silver,638.8526470588235,34,0.5882352941176471,0.013235294117647,931,5,1,2,1,0,Loyal Customers
CUST01525,1,38,31559.55,5,4,5,545,14,27,Other,South,Silver,830.5144736842105,38,0.5,0.0328947368421052,1081,5,2,3,1,1,Champions
CUST01526,58,36,25992.42,1,3,3,133,7,62,F,North,Platinum,722.0116666666667,36,0.6944444444444444,0.0333333333333333,1032,5,1,2,3,0,Loyal Customers
CUST01527,32,34,25137.27,2,3,3,233,8,34,F,South,Bronze,739.3314705882353,34,0.6176470588235294,0.0235294117647058,1014,5,1,3,0,0,Loyal Customers
CUST01528,13,32,19481.78,3,2,1,321,6,43,F,South,Bronze,608.805625,32,0.5,0.0203125,1071,5,1,3,0,0,Loyal Customers
CUST01529,7,36,21778.36,4,3,2,432,9,38,F,North,Bronze,604.9544444444444,36,0.6944444444444444,0.0305555555555555,1069,5,1,2,0,0,Loyal Customers
CUST01530,2,39,32462.93,5,4,5,545,14,45,M,East,Bronze,832.3828205128206,39,0.5128205128205128,0.0371794871794871,1079,5,0,1,0,1,Champions
CUST01531,74,28,17605.4,1,1,1,111,3,63,M,North,Bronze,628.7642857142857,28,0.5714285714285714,0.0267857142857142,952,5,0,2,0,0,Loyal Customers
CUST01532,31,36,26171.7,2,3,3,233,8,19,F,Central,Gold,726.9916666666667,36,0.5833333333333334,0.0152777777777777,988,5,1,0,2,0,Loyal Customers
CUST01533,5,38,31360.19,5,4,5,545,14,60,F,Central,Silver,825.2681578947368,38,0.5263157894736842,0.0236842105263157,1083,5,1,0,1,1,Champions
CUST01534,18,27,23987.5,3,1,2,312,6,18,F,East,Bronze,888.425925925926,27,0.7407407407407407,0.0129629629629629,1028,5,1,1,0,0,Loyal Customers
CUST01535,6,33,24212.87,4,2,2,422,8,68,F,South,Silver,733.7233333333334,33,0.5757575757575758,0.0166666666666666,970,5,1,3,1,0,Loyal Customers
CUST01536,6,44,28479.72,4,5,4,454,13,53,F,East,Silver,647.2663636363636,44,0.5681818181818182,0.0375,1022,5,1,1,1,1,Champions
CUST01537,43,42,37618.42,1,5,5,155,11,68,M,Central,Gold,895.6766666666666,42,0.5476190476190477,0.0333333333333333,1024,5,0,0,2,1,Champions
CUST01538,59,42,28605.9,1,5,4,154,10,43,Other,East,Gold,681.0928571428572,42,0.5714285714285714,0.0285714285714285,984,5,2,1,2,1,Champions
CUST01539,5,41,31001.89,5,5,5,555,15,46,F,North,Silver,756.1436585365853,41,0.6097560975609756,0.0353658536585365,977,5,1,2,1,1,Champions
CUST01540,2,32,26302.65,5,2,3,523,10,38,M,East,Silver,821.9578125,32,0.625,0.021875,1069,5,0,1,1,1,Champions
CUST01541,16,29,17411.74,3,1,1,311,5,28,F,South,Silver,600.4048275862069,29,0.4827586206896552,0.0172413793103448,1076,5,1,3,1,0,Loyal Customers
CUST01542,2,22,18738.22,5,1,1,511,7,57,M,North,Silver,851.7372727272727,22,0.5454545454545454,0.0318181818181818,954,5,0,2,1,0,Loyal Customers
CUST01543,65,35,23250.12,1,3,2,132,6,28,F,West,Bronze,664.2891428571428,35,0.6,0.0357142857142857,1021,5,1,4,0,0,Loyal Customers
CUST01544,12,29,21456.42,4,1,2,412,7,53,F,Central,Bronze,739.8765517241379,29,0.6551724137931034,0.0206896551724137,1070,5,1,0,0,0,Loyal Customers
CUST01545,5,41,33372.83,5,5,5,555,15,66,M,Central,Silver,813.9714634146342,41,0.4146341463414634,0.0207317073170731,974,5,0,0,1,1,Champions
CUST01546,1,31,18133.09,5,2,1,521,8,56,F,East,Bronze,584.9383870967742,31,0.4516129032258064,0.0193548387096774,1055,5,1,1,0,0,Loyal Customers
CUST01547,15,38,27764.57,3,4,4,344,11,57,F,North,Bronze,730.6465789473684,38,0.6052631578947368,0.0223684210526315,1080,5,1,2,0,1,Champions
CUST01548,4,39,32089.5,5,4,5,545,14,52,M,West,Silver,822.8076923076923,39,0.6410256410256411,0.0358974358974358,1085,5,0,4,1,1,Champions
CUST01549,4,36,22511.91,5,3,2,532,10,51,M,North,Bronze,625.3308333333333,36,0.7777777777777778,0.0319444444444444,1084,5,0,2,0,0,Loyal Customers
CUST01550,25,36,21825.64,2,3,2,232,7,64,F,Central,Silver,606.2677777777777,36,0.5277777777777778,0.0180555555555555,997,5,1,0,1,0,Loyal Customers
CUST01551,15,25,16677.18,3,1,1,311,5,41,M,North,Silver,667.0872,25,0.52,0.034,1075,5,0,2,1,0,Loyal Customers
CUST01552,13,36,24492.85,3,3,2,332,8,39,M,West,Platinum,680.3569444444444,36,0.4444444444444444,0.025,1083,5,0,4,3,0,Loyal Customers
CUST01553,3,31,22491.41,5,2,2,522,9,22,M,East,Bronze,725.5293548387097,31,0.7096774193548387,0.0354838709677419,1041,5,0,1,0,0,Loyal Customers
CUST01554,201,32,27793.62,1,2,4,124,7,50,M,South,Bronze,868.550625,32,0.59375,0.0265625,883,5,0,3,0,0,Loyal Customers
CUST01555,14,40,30377.22,3,4,4,344,11,53,F,North,Silver,759.4305,40,0.625,0.01875,1055,5,1,2,1,1,Champions
CUST01556,8,36,24714.66,4,3,3,433,10,64,F,South,Gold,686.5183333333333,36,0.5833333333333334,0.0236111111111111,1072,5,1,3,2,0,Loyal Customers
CUST01557,48,33,29572.75,1,2,4,124,7,37,M,Central,Platinum,896.1439393939394,33,0.6666666666666666,0.0151515151515151,1047,5,0,0,3,1,Champions
CUST01558,13,33,28677.55,3,2,4,324,9,36,F,East,Bronze,869.0166666666667,33,0.6666666666666666,0.0212121212121212,1040,5,1,1,0,1,Champions
CUST01559,43,33,27282.0,1,2,3,123,6,52,M,East,Bronze,826.7272727272727,33,0.6666666666666666,0.0257575757575757,1039,5,0,1,0,1,Champions
CUST01560,3,21,14726.56,5,1,1,511,7,69,F,North,Gold,701.2647619047618,21,0.5238095238095238,0.0309523809523809,1074,5,1,2,2,0,Loyal Customers
CUST01561,4,37,32308.69,5,4,5,545,14,60,Other,East,Bronze,873.2078378378378,37,0.5675675675675675,0.0324324324324324,1069,5,2,1,0,1,Champions
CUST01562,24,25,16003.56,2,1,1,211,4,34,M,North,Silver,640.1424,25,0.48,0.02,1057,5,0,2,1,0,Loyal Customers
CUST01563,6,34,20881.74,4,3,1,431,8,62,F,North,Bronze,614.1688235294118,34,0.5882352941176471,0.0264705882352941,1078,5,1,2,0,0,Loyal Customers
CUST01564,43,36,25198.3,1,3,3,133,7,60,F,South,Bronze,699.9527777777778,36,0.6388888888888888,0.0222222222222222,1045,5,1,3,0,0,Loyal Customers
CUST01565,5,37,27709.42,5,4,4,544,13,51,M,East,Bronze,748.9032432432432,37,0.5405405405405406,0.0175675675675675,1073,5,0,1,0,1,Champions
CUST01566,2,26,17877.87,5,1,1,511,7,26,M,North,Bronze,687.6103846153845,26,0.6538461538461539,0.0096153846153846,1050,5,0,2,0,0,Loyal Customers
CUST01567,31,33,21489.49,2,2,2,222,6,43,M,South,Silver,651.1966666666667,33,0.7272727272727273,0.0318181818181818,1064,5,0,3,1,0,Loyal Customers
CUST01568,3,35,29020.51,5,3,4,534,12,19,F,West,Gold,829.1574285714287,35,0.6,0.0285714285714285,1072,5,1,4,2,1,Champions
CUST01569,31,53,44627.11,2,5,5,255,12,26,Other,South,Bronze,842.0209433962265,53,0.5471698113207547,0.0292452830188679,1058,5,2,3,0,1,Champions
CUST01570,6,32,23963.56,4,2,2,422,8,26,F,South,Gold,748.86125,32,0.6875,0.0265625,1049,5,1,3,2,0,Loyal Customers
CUST01571,17,25,19789.81,3,1,1,311,5,57,F,North,Bronze,791.5924,25,0.68,0.044,1034,5,1,2,0,0,Loyal Customers
CUST01572,4,45,31015.6,5,5,5,555,15,34,F,Central,Silver,689.2355555555555,45,0.5333333333333333,0.0244444444444444,1083,5,1,0,1,1,Champions
CUST01573,24,31,27785.02,2,2,4,224,8,18,F,Central,Bronze,896.2909677419354,31,0.6451612903225806,0.0258064516129032,1035,5,1,0,0,1,Champions
CUST01574,20,39,32066.85,3,4,5,345,12,42,F,Central,Gold,822.2269230769231,39,0.4871794871794871,0.0307692307692307,1074,5,1,0,2,1,Champions
CUST01575,32,33,32506.7,2,2,5,225,9,60,M,South,Silver,985.0515151515152,33,0.5151515151515151,0.0151515151515151,984,5,0,3,1,1,Champions
CUST01576,33,38,24093.66,2,4,2,242,8,57,F,North,Silver,634.0436842105263,38,0.5789473684210527,0.0197368421052631,1033,5,1,2,1,0,Loyal Customers
CUST01577,15,45,37350.63,3,5,5,355,13,59,F,East,Gold,830.0139999999999,45,0.6444444444444445,0.0233333333333333,1075,5,1,1,2,1,Champions
CUST01578,52,34,26863.61,1,3,3,133,7,42,M,South,Silver,790.1061764705883,34,0.5294117647058824,0.0294117647058823,1035,5,0,3,1,0,Loyal Customers
CUST01579,52,26,18209.94,1,1,1,111,3,56,F,South,Platinum,700.3823076923077,26,0.6153846153846154,0.0115384615384615,1032,5,1,3,3,0,Loyal Customers
CUST01580,31,39,37306.57,2,4,5,245,11,52,M,North,Silver,956.578717948718,39,0.6153846153846154,0.0256410256410256,1021,5,0,2,1,1,Champions
CUST01581,64,31,21299.54,1,2,2,122,5,20,F,West,Gold,687.081935483871,31,0.5806451612903226,0.0225806451612903,1021,5,1,4,2,0,Loyal Customers
CUST01582,31,29,23559.83,2,1,2,212,5,67,F,South,Silver,812.4079310344828,29,0.5517241379310345,0.0275862068965517,1045,5,1,3,1,0,Loyal Customers
CUST01583,30,34,22785.53,2,3,2,232,7,54,M,West,Bronze,670.1626470588235,34,0.6176470588235294,0.0308823529411764,1002,5,0,4,0,0,Loyal Customers
CUST01584,74,39,30452.11,1,4,4,144,9,61,M,West,Silver,780.8233333333334,39,0.6923076923076923,0.032051282051282,1013,5,0,4,1,1,Champions
CUST01585,21,34,20945.23,3,3,1,331,7,61,M,Central,Bronze,616.0361764705882,34,0.8529411764705882,0.0352941176470588,1003,5,0,0,0,0,Loyal Customers
CUST01586,12,37,27933.28,4,4,4,444,12,68,F,North,Silver,754.9535135135135,37,0.5405405405405406,0.0108108108108108,1083,5,1,2,1,1,Champions
CUST01587,10,48,35513.55,4,5,5,455,14,47,M,West,Bronze,739.865625,48,0.6666666666666666,0.03125,1072,5,0,4,0,1,Champions
CUST01588,3,39,34398.5,5,4,5,545,14,55,F,North,Silver,882.0128205128206,39,0.6410256410256411,0.0243589743589743,1033,5,1,2,1,1,Champions
CUST01589,13,31,23578.85,3,2,2,322,7,51,M,Central,Bronze,760.6080645161289,31,0.5806451612903226,0.0241935483870967,999,5,0,0,0,0,Loyal Customers
CUST01590,24,28,21729.3,2,1,2,212,5,29,Other,North,Bronze,776.0464285714286,28,0.7142857142857143,0.0178571428571428,1031,5,2,2,0,0,Loyal Customers
CUST01591,7,42,34903.31,4,5,5,455,14,36,F,South,Bronze,831.0311904761904,42,0.5476190476190477,0.0214285714285714,1074,5,1,3,0,1,Champions
CUST01592,90,32,26227.93,1,2,3,123,6,54,F,West,Platinum,819.6228125,32,0.53125,0.0296875,984,5,1,4,3,0,Loyal Customers
CUST01593,39,34,23933.5,1,3,2,132,6,61,F,North,Bronze,703.9264705882352,34,0.5,0.025,1056,5,1,2,0,0,Loyal Customers
CUST01594,62,33,18968.09,1,2,1,121,4,66,F,East,Bronze,574.790606060606,33,0.6060606060606061,0.0151515151515151,1010,5,1,1,0,0,Loyal Customers
CUST01595,21,40,35321.76,3,4,5,345,12,34,F,North,Silver,883.0440000000001,40,0.7,0.0225,1046,5,1,2,1,1,Champions
CUST01596,39,34,25384.99,1,3,3,133,7,27,M,West,Silver,746.6173529411765,34,0.6470588235294118,0.0323529411764705,1013,5,0,4,1,0,Loyal Customers
CUST01597,20,36,32290.88,3,3,5,335,11,66,M,Central,Bronze,896.968888888889,36,0.4444444444444444,0.0138888888888888,1060,5,0,0,0,1,Champions
CUST01598,3,26,18228.82,5,1,1,511,7,64,M,Central,Bronze,701.1084615384615,26,0.6153846153846154,0.0192307692307692,1093,5,0,0,0,0,Loyal Customers
CUST01599,3,39,27271.68,5,4,3,543,12,29,M,West,Bronze,699.2738461538462,39,0.6153846153846154,0.0179487179487179,1078,5,0,4,0,1,Champions
CUST01600,28,29,28654.16,2,1,4,214,7,33,M,South,Platinum,988.0744827586208,29,0.5862068965517241,0.0206896551724137,1021,5,0,3,3,1,Champions
CUST01601,10,43,28118.54,4,5,4,454,13,41,F,South,Bronze,653.919534883721,43,0.6511627906976745,0.0313953488372093,1076,5,1,3,0,1,Champions
CUST01602,23,33,24470.33,2,2,2,222,6,36,Other,Central,Bronze,741.5251515151516,33,0.6060606060606061,0.0151515151515151,973,5,2,0,0,0,Loyal Customers
CUST01603,10,32,24689.5,4,2,3,423,9,25,M,Central,Bronze,771.546875,32,0.53125,0.025,1075,5,0,0,0,0,Loyal Customers
CUST01604,16,34,17582.170000000002,3,3,1,331,7,48,F,West,Bronze,517.1226470588235,34,0.5588235294117647,0.0249999999999999,1072,5,1,4,0,0,Loyal Customers
CUST01605,52,27,19908.22,1,1,1,111,3,38,M,South,Silver,737.3414814814815,27,0.4814814814814814,0.0203703703703703,1015,5,0,3,1,0,Loyal Customers
CUST01606,16,36,23969.67,3,3,2,332,8,34,F,Central,Bronze,665.8241666666667,36,0.6111111111111112,0.0305555555555555,1023,5,1,0,0,0,Loyal Customers
CUST01607,18,26,22309.17,3,1,2,312,6,40,F,South,Bronze,858.045,26,0.6923076923076923,0.0192307692307692,993,5,1,3,0,0,Loyal Customers
CUST01608,6,46,34013.25,4,5,5,455,14,54,F,Central,Bronze,739.4184782608696,46,0.5869565217391305,0.0152173913043478,1090,5,1,0,0,1,Champions
CUST01609,11,44,36581.09,4,5,5,455,14,33,Other,North,Bronze,831.388409090909,44,0.5909090909090909,0.0318181818181818,1081,5,2,2,0,1,Champions
CUST01610,2,32,19879.82,5,2,1,521,8,23,M,East,Bronze,621.244375,32,0.5625,0.03125,1089,5,0,1,0,0,Loyal Customers
CUST01611,18,35,21922.23,3,3,2,332,8,25,F,North,Gold,626.3494285714286,35,0.6,0.0128571428571428,1029,5,1,2,2,0,Loyal Customers
CUST01612,8,31,27107.09,4,2,3,423,9,42,F,Central,Silver,874.4222580645161,31,0.5161290322580645,0.0274193548387096,1061,5,1,0,1,1,Champions
CUST01613,14,25,24144.79,3,1,2,312,6,35,M,East,Gold,965.7916,25,0.56,0.01,1060,5,0,1,2,0,Loyal Customers
CUST01614,25,31,21133.05,2,2,1,221,5,42,F,East,Gold,681.7112903225806,31,0.5806451612903226,0.0403225806451612,971,5,1,1,2,0,Loyal Customers
CUST01615,34,34,24216.23,2,3,2,232,7,29,M,Central,Silver,712.2420588235294,34,0.5,0.0411764705882353,1059,5,0,0,1,0,Loyal Customers
CUST01616,23,40,30410.79,2,4,4,244,10,32,F,Central,Bronze,760.26975,40,0.675,0.0349999999999999,1003,5,1,0,0,1,Champions
CUST01617,27,43,34140.05,2,5,5,255,12,43,M,South,Silver,793.9546511627908,43,0.5116279069767442,0.0197674418604651,1021,5,0,3,1,1,Champions
CUST01618,17,42,33869.82,3,5,5,355,13,58,M,Central,Gold,806.4242857142857,42,0.8571428571428571,0.0226190476190476,1037,5,0,0,2,1,Champions
CUST01619,25,30,23737.79,2,1,2,212,5,62,F,West,Silver,791.2596666666667,30,0.5333333333333333,0.015,930,5,1,4,1,0,Loyal Customers
CUST01620,6,25,22435.34,4,1,2,412,7,43,F,Central,Silver,897.4136,25,0.6,0.018,978,5,1,0,1,0,Loyal Customers
CUST01621,3,23,13609.29,5,1,1,511,7,64,M,West,Bronze,591.7082608695653,23,0.5217391304347826,0.017391304347826,1036,5,0,4,0,0,Loyal Customers
CUST01622,29,37,28901.1,2,4,4,244,10,49,M,Central,Gold,781.1108108108108,37,0.5135135135135135,0.0243243243243243,1059,5,0,0,2,1,Champions
CUST01623,31,30,23311.1,2,1,2,212,5,27,F,South,Silver,777.0366666666666,30,0.6666666666666666,0.015,1054,5,1,3,1,0,Loyal Customers
CUST01624,43,40,28021.66,1,4,4,144,9,33,M,West,Platinum,700.5415,40,0.675,0.02,1032,5,0,4,3,1,Champions
CUST01625,3,34,28891.48,5,3,4,534,12,24,M,North,Bronze,849.7494117647059,34,0.6764705882352942,0.0294117647058823,1062,5,0,2,0,1,Champions
CUST01626,34,32,23129.3,2,2,2,222,6,34,F,West,Bronze,722.790625,32,0.5625,0.0265625,1062,5,1,4,0,0,Loyal Customers
CUST01627,20,29,20690.25,3,1,1,311,5,40,F,South,Bronze,713.4568965517242,29,0.6551724137931034,0.0224137931034482,1047,5,1,3,0,0,Loyal Customers
CUST01628,83,35,26398.06,1,3,3,133,7,43,M,West,Silver,754.2302857142857,35,0.6,0.0185714285714285,979,5,0,4,1,0,Loyal Customers
CUST01629,6,31,24399.28,4,2,2,422,8,38,F,Central,Bronze,787.0735483870967,31,0.6774193548387096,0.0209677419354838,1068,5,1,0,0,0,Loyal Customers
CUST01630,18,43,27779.27,3,5,4,354,12,39,F,Central,Bronze,646.0295348837209,43,0.3953488372093023,0.0209302325581395,1063,5,1,0,0,1,Champions
CUST01631,6,40,25913.15,4,4,3,443,11,24,F,South,Platinum,647.82875,40,0.55,0.0162499999999999,1066,5,1,3,3,1,Champions
CUST01632,10,29,23119.55,4,1,2,412,7,31,F,East,Bronze,797.2258620689655,29,0.6896551724137931,0.0241379310344827,1069,5,1,1,0,0,Loyal Customers
CUST01633,17,33,29659.11,3,2,4,324,9,32,M,Central,Gold,898.7609090909091,33,0.5454545454545454,0.0196969696969697,1043,5,0,0,2,1,Champions
CUST01634,19,33,27277.59,3,2,3,323,8,24,M,North,Bronze,826.5936363636364,33,0.6666666666666666,0.0287878787878787,1062,5,0,2,0,1,Champions
CUST01635,34,24,19101.91,2,1,1,211,4,26,M,South,Gold,795.9129166666667,24,0.5833333333333334,0.04375,1019,5,0,3,2,0,Loyal Customers
CUST01636,35,30,22493.97,2,1,2,212,5,68,F,West,Silver,749.7990000000001,30,0.6666666666666666,0.01,1057,5,1,4,1,0,Loyal Customers
CUST01637,2,42,28749.51,5,5,4,554,14,65,M,West,Gold,684.5121428571429,42,0.7142857142857143,0.0309523809523809,1031,5,0,4,2,1,Champions
CUST01638,31,26,26577.78,2,1,3,213,6,25,F,North,Gold,1022.2223076923076,26,0.5,0.0403846153846153,984,5,1,2,2,1,Champions
CUST01639,25,28,17798.15,2,1,1,211,4,67,M,Central,Bronze,635.6482142857143,28,0.6071428571428571,0.0214285714285714,1055,5,0,0,0,0,Loyal Customers
CUST01640,9,40,30438.97,4,4,4,444,12,40,M,South,Bronze,760.97425,40,0.425,0.03375,950,5,0,3,0,1,Champions
CUST01641,52,29,25769.72,1,1,3,113,5,46,F,North,Bronze,888.6110344827587,29,0.6206896551724138,0.0258620689655172,1035,5,1,2,0,0,Loyal Customers
CUST01642,26,39,30324.51,2,4,4,244,10,35,M,Central,Silver,777.5515384615384,39,0.6410256410256411,0.0282051282051282,1029,5,0,0,1,1,Champions
CUST01643,9,32,19622.22,4,2,1,421,7,48,M,South,Gold,613.194375,32,0.46875,0.021875,1086,5,0,3,2,0,Loyal Customers
CUST01644,8,35,20397.52,4,3,1,431,8,47,F,West,Bronze,582.7862857142858,35,0.6285714285714286,0.0157142857142857,1083,5,1,4,0,0,Loyal Customers
CUST01645,5,45,31636.58,5,5,5,555,15,69,M,South,Silver,703.0351111111112,45,0.6888888888888889,0.0211111111111111,1088,5,0,3,1,1,Champions
CUST01646,19,25,20378.7,3,1,1,311,5,56,F,East,Bronze,815.148,25,0.52,0.026,1073,5,1,1,0,0,Loyal Customers
CUST01647,33,38,26490.15,2,4,3,243,9,52,F,South,Gold,697.1092105263157,38,0.5,0.0342105263157894,1054,5,1,3,2,0,Loyal Customers
CUST01648,5,30,22285.74,5,1,2,512,8,35,M,East,Platinum,742.8580000000001,30,0.6333333333333333,0.015,1010,5,0,1,3,0,Loyal Customers
CUST01649,37,29,15171.94,2,1,1,211,4,59,F,South,Bronze,523.1703448275862,29,0.6551724137931034,0.0362068965517241,1033,5,1,3,0,0,Loyal Customers
CUST01650,20,31,20465.38,3,2,1,321,6,56,F,East,Bronze,660.1735483870968,31,0.5161290322580645,0.0338709677419354,868,5,1,1,0,0,Loyal Customers
CUST01651,32,22,18540.97,2,1,1,211,4,34,M,West,Bronze,842.7713636363637,22,0.4545454545454545,0.0159090909090909,944,5,0,4,0,0,Loyal Customers
CUST01652,37,20,13995.12,2,1,1,211,4,31,M,Central,Silver,699.7560000000001,20,0.7,0.03,923,5,0,0,1,0,Loyal Customers
CUST01653,20,35,23338.88,3,3,2,332,8,48,M,East,Silver,666.8251428571429,35,0.4857142857142857,0.0328571428571428,1005,5,0,1,1,0,Loyal Customers
CUST01654,5,35,24104.52,5,3,2,532,10,41,F,East,Bronze,688.7005714285715,35,0.6571428571428571,0.0242857142857142,968,5,1,1,0,0,Loyal Customers
CUST01655,7,47,35961.19,4,5,5,455,14,52,M,West,Bronze,765.1317021276597,47,0.5531914893617021,0.0340425531914893,1047,5,0,4,0,1,Champions
CUST01656,33,27,29207.14,2,1,4,214,7,61,F,East,Bronze,1081.7459259259258,27,0.5555555555555556,0.037037037037037,1015,5,1,1,0,1,Champions
CUST01657,2,45,38095.78,5,5,5,555,15,62,F,North,Silver,846.5728888888889,45,0.4666666666666667,0.0244444444444444,1085,5,1,2,1,1,Champions
CUST01658,24,26,18491.66,2,1,1,211,4,51,F,West,Silver,711.2176923076923,26,0.5384615384615384,0.0115384615384615,1048,5,1,4,1,0,Loyal Customers
CUST01659,23,39,27093.36,2,4,3,243,9,20,M,North,Bronze,694.7015384615385,39,0.7692307692307693,0.0166666666666666,1025,5,0,2,0,1,Champions
